215;214;131;148;98;0;0;4;;;;
120;215;47;47;54;0;0;5;;;;
6;215;53;96;7;0;0;5;;;;
352;215;54;107;7;0;0;5;;;;
216;215;131;148;98;0;0;5;;;;
330;216;170;1;78;0;0;0;;;;
339;216;170;1;78;2;3;18;;;;
133;217;47;47;54;0;1;11;;;;
19;217;53;96;7;0;1;11;;;;
227;217;131;148;98;0;1;11;;;;
124;218;47;47;54;0;0;17;;;;
10;218;53;96;7;0;0;17;;;;
218;218;131;148;98;0;0;17;;;;
181;220;47;47;54;0;6;12;;;;
74;220;53;96;7;0;6;12;;;;
269;220;131;148;98;0;6;12;;;;
382;225;119;119;86;0;2;233;;;;
415;225;121;121;86;0;2;233;;;;
383;226;119;119;86;0;2;234;;;;
416;226;121;121;86;0;2;234;;;;
388;227;119;119;86;0;2;237;;;;
417;227;121;121;86;0;2;237;;;;
389;228;119;119;86;0;2;238;;;;
418;228;121;121;86;0;2;238;;;;
390;229;119;119;86;0;2;239;;;;
419;229;121;121;86;0;2;239;;;;
391;230;119;119;86;0;2;240;;;;
420;230;121;121;86;0;2;240;;;;
399;231;119;119;86;0;0;215;;;;
421;231;121;121;86;0;0;215;;;;
400;232;119;119;86;0;0;216;;;;
422;232;121;121;86;0;0;216;;;;
401;233;119;119;86;0;0;217;;;;
423;233;121;121;86;0;0;217;;;;
394;257;119;119;86;0;0;210;;;;
424;257;121;121;86;0;0;210;;;;
395;258;119;119;86;0;0;211;;;;
425;258;121;121;86;0;0;211;;;;
396;259;119;119;86;0;0;212;;;;
426;259;121;121;86;0;0;212;;;;
397;260;119;119;86;0;0;213;;;;
427;260;121;121;86;0;0;213;;;;
175;268;47;47;54;0;6;2;;;;
68;268;53;96;7;0;6;2;;;;
209;268;131;148;98;0;6;2;;;;
398;302;119;119;86;0;0;214;;;;
428;302;121;121;86;0;0;214;;;;
117;313;47;47;54;0;0;2;;;;
3;313;53;96;7;0;0;2;;;;
211;313;131;148;98;0;0;2;;;;
493;326;260;204;86;0;1;228;;;;
449;331;260;204;86;0;7;192;;;;
450;332;260;204;86;0;7;193;;;;
411;337;119;119;86;0;0;223;;;;
429;337;121;121;86;0;0;223;;;;
409;358;119;119;86;0;2;246;;;;
430;358;121;121;86;0;2;246;;;;
410;365;119;119;86;0;2;243;;;;
431;365;121;121;86;0;2;243;;;;
135;370;47;47;54;0;1;18;;;;
21;370;53;96;7;0;1;18;;;;
210;370;131;148;98;0;1;18;;;;
503;372;230;230;86;0;7;193;;;;
477;372;260;204;86;0;7;235;;;;
506;373;230;230;86;0;7;196;;;;
480;373;260;204;86;0;7;196;;;;
509;374;230;230;86;0;7;199;;;;
483;374;260;204;86;0;7;199;;;;
504;375;230;230;86;0;7;194;;;;
478;375;260;204;86;0;7;194;;;;
507;376;230;230;86;0;7;197;;;;
481;376;260;204;86;0;7;197;;;;
510;377;230;230;86;0;7;200;;;;
484;377;260;204;86;0;7;200;;;;
514;379;230;230;86;0;7;201;;;;
486;379;260;204;86;0;7;201;;;;
515;386;230;230;86;0;7;202;;;;
487;386;260;204;86;0;7;202;;;;
452;407;260;204;86;0;19;192;;;;
153;408;47;47;54;0;2;21;;;;
242;408;131;148;98;0;2;21;;;;
335;408;170;1;78;0;2;223;;;;
154;411;47;47;54;0;2;22;;;;
42;411;53;96;7;0;2;22;;;;
344;411;54;107;7;0;2;22;;;;
243;411;131;148;98;0;2;22;;;;
337;411;170;1;78;0;2;22;;;;
473;411;181;181;86;192;201;187;;;;
246;412;131;148;98;0;3;0;;;;
488;412;240;240;86;0;3;0;;;;
492;412;243;243;86;0;3;0;;;;
372;412;260;204;86;0;3;0;;;;
161;421;47;47;54;0;3;6;;;;
50;421;53;96;7;0;3;6;;;;
250;421;131;148;98;0;3;6;;;;
375;421;260;204;86;0;3;6;;;;
159;434;47;47;54;0;3;2;;;;
47;434;53;96;7;0;3;2;;;;
248;434;131;148;98;0;3;2;;;;
202;438;131;148;98;0;6;32;;;;
471;439;181;181;86;192;200;234;;;;
129;441;47;47;54;0;1;7;;;;
223;441;131;148;98;0;1;7;;;;
467;441;181;181;86;192;129;228;;;;
465;442;181;181;86;0;2;254;;;;
470;442;181;181;86;192;171;234;;;;
194;490;47;47;54;0;15;1;;;;
87;490;53;96;7;0;15;1;;;;
281;490;131;148;98;0;15;1;;;;
163;498;47;47;54;0;4;0;;;;
167;498;47;47;54;0;4;9;;;;
52;498;53;96;7;0;4;0;;;;
56;498;53;96;7;0;4;9;;;;
59;498;53;96;7;0;4;193;;;;
252;498;131;148;98;0;4;0;;;;
256;498;131;148;98;0;4;9;;;;
169;499;47;47;54;0;5;0;;;;
172;499;47;47;54;0;5;5;;;;
60;499;53;96;7;0;5;0;;;;
63;499;53;96;7;0;5;5;;;;
65;499;53;96;7;0;5;193;;;;
258;499;131;148;98;0;5;0;;;;
261;499;131;148;98;0;5;5;;;;
171;500;47;47;54;0;5;2;;;;
62;500;53;96;7;0;5;2;;;;
64;500;53;96;7;0;5;192;;;;
260;500;131;148;98;0;5;2;;;;
165;501;47;47;54;0;4;2;;;;
54;501;53;96;7;0;4;2;;;;
58;501;53;96;7;0;4;192;;;;
254;501;131;148;98;0;4;2;;;;
166;502;47;47;54;0;4;3;;;;
55;502;53;96;7;0;4;3;;;;
255;502;131;148;98;0;4;3;;;;
475;502;181;181;86;192;128;234;;;;
15;506;53;96;7;0;1;7;;;;
378;506;260;204;86;0;1;236;;;;
139;509;47;47;54;0;1;29;;;;
25;509;53;96;7;0;1;29;;;;
230;509;131;148;98;0;1;29;;;;
134;510;47;47;54;0;1;12;;;;
20;510;53;96;7;0;1;12;;;;
287;510;53;96;7;0;1;13;;;;
228;510;131;148;98;0;1;12;;;;
149;523;47;47;54;0;2;9;;;;
238;523;131;148;98;0;2;9;;;;
193;544;47;47;54;0;14;0;;;;
86;544;53;96;7;0;14;0;;;;
280;544;131;148;98;0;14;0;;;;
116;581;47;47;54;0;0;1;;;;
2;581;53;96;7;0;0;1;;;;
213;581;131;148;98;0;0;1;;;;
183;583;47;47;54;0;6;17;;;;
186;583;47;47;54;0;6;20;;;;
76;583;53;96;7;0;6;17;;;;
79;583;53;96;7;0;6;20;;;;
271;583;131;148;98;0;6;17;;;;
274;583;131;148;98;0;6;20;;;;
192;592;47;47;54;0;7;8;;;;
85;592;53;96;7;0;7;8;;;;
279;592;131;148;98;0;7;8;;;;
155;595;47;47;54;0;2;23;;;;
43;595;53;96;7;0;2;23;;;;
244;595;131;148;98;0;2;23;;;;
156;596;47;47;54;0;2;24;;;;
44;596;53;96;7;0;2;24;;;;
245;596;131;148;98;0;2;24;;;;
96;610;53;96;7;2;0;4;;;;
168;612;47;47;54;0;4;51;;;;
57;612;53;96;7;0;4;51;;;;
257;612;131;148;98;0;4;51;;;;
198;641;47;47;54;0;19;10;;;;
91;641;53;96;7;0;19;10;;;;
285;641;131;148;98;0;19;10;;;;
197;643;47;47;54;0;19;9;;;;
90;643;53;96;7;0;19;9;;;;
284;643;131;148;98;0;19;9;;;;
196;644;47;47;54;0;19;8;;;;
89;644;53;96;7;0;19;8;;;;
283;644;131;148;98;0;19;8;;;;
247;647;131;148;98;0;3;1;;;;
199;653;47;47;54;0;19;11;;;;
92;653;53;96;7;0;19;11;;;;
286;653;131;148;98;0;19;11;;;;
137;654;47;47;54;0;1;22;;;;
143;654;47;47;54;0;1;83;;;;
179;654;47;47;54;0;6;6;;;;
184;654;47;47;54;0;6;18;;;;
23;654;53;96;7;0;1;22;;;;
29;654;53;96;7;0;1;83;;;;
72;654;53;96;7;0;6;6;;;;
77;654;53;96;7;0;6;18;;;;
201;654;131;148;98;0;1;83;;;;
204;654;131;148;98;0;1;22;;;;
267;654;131;148;98;0;6;6;;;;
272;654;131;148;98;0;6;18;;;;
128;658;47;47;54;0;1;6;;;;
14;658;53;96;7;0;1;6;;;;
222;658;131;148;98;0;1;6;;;;
152;659;47;47;54;0;2;18;;;;
40;659;53;96;7;0;2;18;;;;
241;659;131;148;98;0;2;18;;;;
151;660;47;47;54;0;2;17;;;;
39;660;53;96;7;0;2;17;;;;
240;660;131;148;98;0;2;17;;;;
127;661;47;47;54;0;1;3;;;;
13;661;53;96;7;0;1;3;;;;
221;661;131;148;98;0;1;3;;;;
441;681;121;121;86;0;1;230;;;;
442;682;121;121;86;0;1;231;;;;
443;683;121;121;86;0;1;232;;;;
444;684;121;121;86;0;1;233;;;;
386;685;119;119;86;0;2;235;;;;
432;685;121;121;86;0;2;235;;;;
387;686;119;119;86;0;2;236;;;;
433;686;121;121;86;0;2;236;;;;
462;695;260;204;86;0;1;229;;;;
288;697;131;148;98;0;2;38;;;;
289;698;131;148;98;0;2;37;;;;
338;699;170;1;78;0;19;22;;;;
500;699;240;240;86;0;19;192;;;;
501;700;240;240;86;0;19;193;;;;
290;701;240;240;86;0;19;2;;;;
502;704;230;230;86;0;7;192;;;;
476;704;260;204;86;0;7;192;;;;
505;707;230;230;86;0;7;195;;;;
479;707;260;204;86;0;7;195;;;;
508;711;230;230;86;0;7;198;;;;
482;711;260;204;86;0;7;198;;;;
361;752;53;96;7;0;1;192;;;;
366;752;54;107;7;0;1;192;;;;
362;753;53;96;7;0;1;194;;;;
367;753;54;107;7;0;1;194;;;;
363;754;53;96;7;0;1;193;;;;
368;754;54;107;7;0;1;193;;;;
360;756;53;96;7;0;1;195;;;;
365;756;54;107;7;0;1;195;;;;
405;774;210;210;86;0;19;0;;;;
406;774;230;230;86;0;19;0;;;;
407;774;240;240;86;0;19;0;;;;
408;774;260;204;86;0;19;0;;;;
498;976;260;204;86;0;1;139;;;;
403;980;119;119;86;0;0;221;;;;
434;980;121;121;86;0;0;221;;;;
404;982;119;119;86;0;0;222;;;;
435;982;121;121;86;0;0;222;;;;
393;984;119;119;86;0;2;242;;;;
436;984;121;121;86;0;2;242;;;;
456;998;260;204;86;0;2;228;;;;
463;1027;260;204;86;0;1;229;;;;
384;1028;119;119;86;0;2;244;;;;
437;1028;121;121;86;0;2;244;;;;
385;1029;119;119;86;0;2;245;;;;
438;1029;121;121;86;0;2;245;;;;
490;1030;260;204;86;0;2;192;;;;
392;1031;119;119;86;0;2;241;;;;
439;1031;121;121;86;0;2;241;;;;
402;1032;119;119;86;0;0;218;;;;
440;1032;121;121;86;0;0;218;;;;
472;1033;181;181;86;192;201;55;;;;
499;1033;260;204;86;192;201;55;;;;
464;1034;260;204;86;0;6;202;;;;
446;1055;121;121;86;0;1;242;;;;
445;1056;121;121;86;0;1;241;;;;
447;1057;121;121;86;0;1;243;;;;
455;1062;4;40;251;0;19;198;;;;
454;1063;4;40;251;0;19;199;;;;
453;1064;4;40;251;0;19;195;;;;
511;1089;230;230;86;0;7;205;;;;
497;1089;260;204;86;0;7;205;;;;
512;1090;230;230;86;0;7;203;;;;
495;1090;260;204;86;0;7;203;;;;
513;1091;230;230;86;0;7;204;;;;
496;1091;260;204;86;0;7;204;;;;
521;1126;240;240;86;0;2;193;;;;
520;1126;260;204;86;0;2;193;;;;
517;1127;260;204;86;0;7;206;;;;
518;1128;260;204;86;0;7;207;;;;
519;1129;260;204;86;0;7;208;;;;
523;1157;260;204;86;0;6;192;;;;
525;1158;260;204;86;0;6;193;;;;
527;1159;260;204;86;0;6;194;;;;
529;1160;260;204;86;0;6;195;;;;
531;1161;260;204;86;0;6;196;;;;
